"Id","username","V","aid","date","timestamp","vs"
"1160501403535708160","Tim_G_M","","46","2023-02-17","1676629508","U"
"297536280","Tim_Gadama","","276","2023-04-01","1680376369","B"
"235489762","tim_gondek","","60","2022-11-14","1668419618","B"
"342656810","Tim_Grace3","","75","2022-12-17","1671294139","B"
"1356238943633682434","tim_grooms","","424","2023-04-07","1680906629","B"
"19647602","Tim_Harvey","","465","2022-12-30","1672439503","B"
"1694715510","Tim_Hayward_","","22991","2023-02-14","1676377891","B"
"33543383","tim_hooper","","346","2022-11-11","1668154102","B"
"143611617","tim_irl","","180","2022-11-11","1668133491","B"
"1369447264230510599","Tim_is_Real","","0","2022-11-13","1668344399","U"
"888912668","Tim_jbo","","19819","2022-12-20","1671496192","B"
"235186386","tim_jonker","","91","2023-04-12","1681301715","B"
"1588657770806616065","tim_kempka","","613","2022-11-11","1668135108","B"
"455312123","Tim_Lombardo","","200","2023-03-03","1677847843","B"
"1512798211542593541","tim_lory44","","186","2023-01-05","1672919696","U"
"252865041","Tim_Love","","562","2022-11-10","1668078170","U"
"1314237149152260098","Tim_Lunze","","32","2023-03-12","1678624013","B"
"611481343","Tim_m_johnson","","721","2022-12-31","1672445319","B"
"91243832","tim_maliyil","V","39974","2023-01-18","1674040995","B"
"155428302","Tim_McMurray","","2501","2023-01-17","1673934323","B"
"28033953","tim_micallef","V","116548","2023-04-05","1680676961","B"
"39997450","Tim_Nagle","","7081","2022-12-17","1671255871","U"
"2464948728","Tim_Newbill","","23","2022-11-11","1668147722","B"
"1223988502104244226","Tim_NFTs","","1906","2022-12-17","1671278747","B"
"6742582","tim_nolan","","8312","2022-12-16","1671177788","B"
"20696231","Tim_Oldland","","2041","2023-02-11","1676093401","B"
"19502698","tim_oneil","","2349","2022-11-11","1668136739","B"
"1086751543666360321","Tim_Onlyfans","","1249050","2022-11-10","1668077749","B"
"922963142300143616","Tim_Pettit_","","824","2023-01-19","1674127350","B"
"1601401662601449472","tim_quinn617","","88","2023-03-30","1680206820","B"
"15223208","tim_rauhut","","187","2023-04-12","1681301520","B"
"19802110","Tim_Roehn","V","95327","2023-03-02","1677774289","B"
"515149505","Tim_Roughgarden","","34066","2023-03-26","1679792693","B"
"1315325887873642496","Tim_scottt","","11","2022-11-13","1668344251","U"
"1405522714161553408","Tim_Sisco","","7","2022-12-16","1671155311","B"
"190342152","tim_spielmann","","821","2023-03-17","1679090458","B"
"24236683","Tim_Suprise","","1800","2022-11-11","1668131976","B"
"1425005836296867843","tim_takuma","","1172","2023-01-24","1674538189","D"
"754794040483127296","tim_thomas85","","33","2022-11-11","1668139424","B"
"51861962","Tim_Thompson316","","201","2022-11-10","1668124624","B"
"1511165844679757825","tim_tld","","356","2023-03-22","1679469184","B"
"425298674","Tim_Tweeted","","20650","2023-01-19","1674108000","U"
"39265412","tim_v_p","","117","2023-03-12","1678593433","B"
"36108210","Tim_VanDuyne","","441","2023-01-28","1674919057","B"
"1095634638960291840","tim_widner","","43","2022-12-30","1672365440","B"
"151808246","tim_zaman","","9346","2022-12-23","1671754556","B"
"1543180843866284034","Tim11052850","","21","2023-04-06","1680760319","B"
"1374732744467570692","tim1kock","","279","2023-02-16","1676528327","B"
"602506090","Tim2Limitless","","1775","2022-11-13","1668342105","B"
"1038597715742076930","Tim38585802","","17","2023-01-21","1674310279","B"
"1557491011974201347","tim3v","","29","2023-03-15","1678876427","B"
"1518744487828332545","Tim40067","","216","2023-04-12","1681282560","B"
"59","Tim535353","V","9342","2022-11-11","1668139623","B"
"1554008772242194435","Tim61238056","","3","2023-02-24","1677254318","B"
"1558500161042661376","Tim777777722","","102","2023-04-12","1681301550","B"
"1303756622381056006","Tim80151918","","30","2022-12-30","1672362161","B"
"1561002226562531329","tima_malla","","3261","2023-01-27","1674802769","B"
"791834968288731136","tima_zenkovic","","162","2023-03-09","1678345037","U"
"703666303928815616","timac_420","","115","2023-02-22","1677107801","S"
"1276593728","timacdonald87","","7168","2023-03-04","1677938477","U"
"23962971","timacheson","","19788","2022-12-22","1671689269","B"
"992540810","timadkinsonline","","855","2023-03-24","1679663841","B"
"64860069","TimADutcher","","1013","2023-03-22","1679447937","B"
"375783511","Timahpbunique24","","364","2022-11-11","1668146201","U"
"2613542024","TimAjayi","","51","2023-01-11","1673471862","B"
"981417439","timakagoldman","","334","2023-03-23","1679535262","B"
"1466226243930570756","TimAlfrey5","","5","2023-03-08","1678289929","B"
"5742752","timallik","","4181","2022-11-10","1668116570","D"
"104449911","TimalsenaSachin","","2869","2023-04-12","1681301208","B"
"56575418","timand2037","","118280","2022-12-22","1671689269","B"
"409285978","TimAndrewsHere","V","8518","2022-12-16","1671172783","B"
