"Id","username","V","aid","date","timestamp","vs"
"1496090514797604866","NatterjackVT","","344","2023-01-11","1673475998","B"
"1179043057783603202","Nattha2538","","806","2023-04-07","1680840609","B"
"862020961","natthebrat73","","234","2023-02-11","1676096382","U"
"3346677837","nattheproducer","","757","2023-04-01","1680376303","B"
"2664139248","NatthiraK","","3206","2023-02-04","1675488813","B"
"750402654803820545","NattiCrypto","","683","2023-01-13","1673588460","B"
"1544639111553769473","NattieForsyth","","1986","2023-01-12","1673500073","U"
"918073452883349504","nattinW12","","1776","2023-02-11","1676093560","B"
"1084949481760538624","NattIsTaken","","18246","2022-11-13","1668343631","B"
"1470664108857237505","natto_matsu","","1183","2023-04-01","1680376886","B"
"800674121201766400","nattodesu_710","","4032","2023-01-21","1674286474","B"
"119629306","nattoushouyu3","","1335","2023-03-15","1678863245","B"
"70129694","nattu723","","3904","2023-04-15","1681557345","B"
"1323143447935655938","NatturnerSl","","1630","2022-11-11","1668163095","U"
"991142816695844864","natty_establish","","33","2023-04-10","1681159176","B"
"1135745627516755968","Natty96783711","","9","2023-01-24","1674538096","U"
"1565346261871771648","NattyBrofessor","","42","2023-04-11","1681250118","B"
"1112767889319346176","NattyLightning","","3975","2023-03-11","1678540315","B"
"1182464073197338625","nattynorvina","","5","2023-03-04","1677938420","B"
"1669436887","nattyo9","","5771","2023-04-12","1681301674","B"
"885135191970152448","NattyxWang","","3029","2023-01-11","1673472885","B"
"16797616","NattyZ","","7355","2022-11-11","1668137228","B"
"986873452597411840","Natu72113699","","2845","2023-03-24","1679663841","B"
"75781983","natu7272","","122","2023-01-19","1674160640","B"
"1449017598654377989","NatuClo_hibiki","","695","2023-04-10","1681159114","B"
"1603974470460243968","Natuki_ddd","","134","2023-04-15","1681557259","B"
"1564822113243914240","Natuki_Hozumi","","175","2023-01-14","1673709470","B"
"1085859738670161922","Natuki_second","","937","2022-12-30","1672434446","S"
"234250984","natukiFM","","1859","2023-01-14","1673709792","B"
"1610545388267896832","natukiri64759","","31","2023-04-07","1680840762","B"
"147402746","Natulive_Canada","","3555","2023-03-29","1680086741","B"
"994449183573606401","natumegu0802","","452","2023-02-28","1677590791","B"
"1255999644925976576","Natumi_neko","","2169","2023-01-13","1673588828","U"
"1144239362944618496","natumi_reiwa","","1022","2023-03-11","1678540323","U"
"228777093","NatuMyers","","799","2022-12-17","1671257949","B"
"1426784702992510976","natunatumilk999","","65","2023-02-03","1675417381","B"
"1402898736938770433","natup18","","215","2023-01-21","1674285773","B"
"1590809329870970882","NaturaIDefiance","","105","2022-11-13","1668345254","U"
"1253846407464665088","Natural_Dating_","","16310","2022-12-30","1672358785","B"
"147956635","natural_kj","","207","2023-01-14","1673708990","U"
"99864021","Natural_Paint","","438102","2023-01-26","1674733474","U"
"1468814997824602112","natural_pwz","","87","2023-04-12","1681301472","B"
"1578152325516066816","Natural_Rights","","178","2023-01-11","1673468270","U"
"3166470826","Natural_Warp","","6898","2023-03-17","1679060635","B"
"144008721","NaturalAccess","","77","2023-03-04","1677897224","B"
"1079567995557441536","NaturalBornDevu","","209","2023-02-04","1675488878","B"
"1394702553879875584","NaturalCauzes","","2420","2023-04-12","1681301420","B"
"1400247528189218816","naturalcentrist","","85","2022-12-22","1671695234","B"
"727944589668188160","NaturalDvaughn","","1494","2023-01-11","1673472352","B"
"1465455637740294144","Naturalee2u","","322","2023-01-11","1673475719","B"
"1335343566999212032","NaturalGoldenx","","1390","2022-11-13","1668344304","U"
"98410908","naturalhairdoc","","1152","2023-01-11","1673460052","U"
"1560074544488005633","naturalhealthon","","1628","2023-01-11","1673476532","U"
"149267275","Naturalicecream","","7412","2023-02-17","1676629543","B"
"1083141938990272512","naturalightlaur","","615","2022-11-11","1668145596","B"
"743646897643134976","Naturally_Right","","16","2023-04-06","1680750864","B"
"1262182550656757768","NaturallyFTW","","91703","2022-11-11","1668148119","B"
"228905412","NaturallySolved","","24","2022-11-11","1668171506","U"
"1251096367545511937","NaturallySudha","","7584","2023-04-09","1681026148","B"
"781184704984805376","naturallyvante","","2526","2023-01-28","1674886161","B"
"1393535216279506945","naturalnursemom","","6056","2023-04-11","1681230370","B"
"1280188710647021569","naturalphoton","","13652","2023-02-14","1676393751","B"
"1320868124066041858","NaturalStrains","","495","2023-01-20","1674189866","B"
"353232886","NaturalSwedener","","294","2022-11-11","1668132393","B"
"1492993243193167876","naturalwiseass","","2241","2022-12-22","1671697460","B"
"1412828879799132166","NaturalWorldF","","3126","2023-01-11","1673475212","B"
"813914393788481540","Nature_and_Race","","72254","2023-04-05","1680721526","B"
"1411275356292661249","nature_forum","","59881","2023-04-01","1680313419","B"
"1562075647555829760","nature_handcare","","3991","2023-01-21","1674287136","B"
