"Id","username","V","aid","date","timestamp","vs"
"1036135285027827717","ibeibe__","","1505","2023-01-19","1674136435","B"
"1120685674204680192","iBeing_Pooja","","3415","2023-01-11","1673473578","B"
"2849859583","iBeingAman","","36788","2023-02-14","1676394029","U"
"1399485382677327873","iBeingSankalp","","6923","2023-03-22","1679469117","B"
"815244561610141696","iBejaaa","","2135","2022-11-13","1668343118","B"
"808233937386475520","iBeJHill","","163","2022-11-13","1668343109","U"
"598545872","ibelegurschi","","15247","2023-04-10","1681106582","B"
"65173205","ibelevy","","78","2022-11-14","1668461692","U"
"4471754117","Ibelievethefed","","5379","2022-11-12","1668211602","B"
"21875968","ibelings","","9389","2022-11-11","1668175329","B"
"90826314","ibells234","","41881","2023-03-15","1678863682","U"
"1477472517891764227","ibelostletmein","","4","2023-01-28","1674896684","U"
"1157864387668918272","IBEMEUBEU2","","32","2023-03-24","1679663277","B"
"2281106255","iben_3li","","285","2023-03-25","1679761250","B"
"851241661","ibenali_1","","1069","2023-03-22","1679469424","B"
"101330164","iBenBean","","712","2022-11-13","1668341515","B"
"1374078518322159619","ibenedictfuc12","","2359","2023-04-01","1680374433","B"
"2966806918","iBenjaySho","","27","2023-01-11","1673471975","B"
"1183167097561665536","iBenKind","","1522","2023-03-24","1679663291","B"
"859195092","Ibentel_nile","","58438","2023-04-01","1680376038","B"
"3272490523","ibenthomasi","","284","2022-12-28","1672234166","B"
"721358441202237441","ibeokwara","","585","2023-04-01","1680376114","B"
"1507385986338107393","ibeRainx","","850","2022-11-13","1668344859","B"
"735474022352293889","Iberismo_","","15019","2023-02-16","1676528570","B"
"1099031051203166220","iberkeoktay","","86044","2023-03-17","1679040688","U"
"758799818428862464","iBerleezy","","37866","2023-01-21","1674286488","U"
"318273257","ibeshocker","","690","2022-11-14","1668458613","U"
"1517951661729320961","Ibet4sc","","27","2022-12-22","1671701632","U"
"1119619279903547399","IBETA7_vr","","96","2023-01-13","1673642096","B"
"1513877401335472138","ibetinofficial","","3","2023-03-29","1680086778","B"
"2613241543","iBEVOCAL","","86","2023-02-05","1675612504","B"
"140518934","IBEW103","","3173","2023-03-04","1677938545","B"
"1470141688056143876","iBeWILIN","","13530","2022-11-13","1668344730","B"
"342710991","IBEWLocal1","","3167","2023-01-11","1673470917","B"
"621211490","iBEX_Nutrition","","2183","2022-11-13","1668342118","B"
"46671524","ibfnet","","807","2023-04-07","1680840855","B"
"1374147611536556032","IBFunnyMan","","51","2023-01-11","1673474917","B"
"2296670056","Ibh_223","","40905","2023-04-01","1680376493","B"
"2458905972","ibh04","","1385","2022-11-13","1668342466","B"
"935837887060369408","iBhanuAditya","","386","2023-01-12","1673554806","B"
"753559013720195072","ibharatbazigar","","2478","2023-02-16","1676528572","U"
"1221350090800939008","iBHARATMALI","","7954","2023-01-07","1673107952","U"
"2326202187","ibharbi","","74233","2023-01-11","1673471734","B"
"766361580502151168","IBhardwajHemant","","12056","2023-03-08","1678290088","B"
"35804467","IBHS_org","","8749","2023-02-11","1676121362","B"
"1538735802787983361","iBhupendraN","","611","2023-01-13","1673589275","B"
"11190002","ibidibid","","8079","2022-11-10","1668106094","U"
"1622456270577078272","ibie43","","87","2023-03-27","1679892202","B"
"1370074669345239043","IbifubaraHart2","","88","2023-01-22","1674366516","B"
"848377045","iBigYates","","4622","2023-02-16","1676528591","U"
"1494565928830488586","ibiiigtech","","20","2022-11-15","1668525492","U"
"2792395123","iBijayMallick","","548","2023-02-14","1676394028","U"
"1495472002177683458","IBILECOIN1","","6553","2022-12-30","1672385427","B"
"1260282834779951104","Ibilolia18","","1952","2022-11-13","1668344079","B"
"137973052","ibimalbhanot","","257","2023-02-04","1675488777","U"
"460444323","ibinaziz7","","12410","2023-03-15","1678863588","U"
"1713490470","ibinbakor","","268","2023-01-11","1673471675","B"
"3242924994","iBindisha","","486","2023-02-18","1676739702","B"
"548693596","ibinhoshan","","1101","2023-02-18","1676739736","B"
"783957540631613440","IbinJelawi","","38394","2023-02-11","1676093532","B"
"256033040","IBinwa","","2463","2022-11-13","1668341743","B"
"3186916380","IBioXide","","468","2022-11-13","1668342698","B"
"3025869303","ibis_naves","","5794","2023-02-26","1677395054","U"
"1045919376476536833","iBitmexREKT","","122","2022-12-28","1672200360","U"
"576620802","Ibiwas","","3139","2023-03-15","1678863613","B"
