"Id","username","V","aid","date","timestamp","vs"
"849811467738198016","StadiumRantHQ","","3124","2023-03-25","1679761283","B"
"1035325379089596416","stadiumtalkcom","","1878","2023-04-07","1680840574","B"
"4814721077","stadler_philipp","","99","2023-03-24","1679663735","B"
"50075865","stadlix_","","70","2023-01-11","1673459749","U"
"2155989277","Stadlr5","","17","2023-01-06","1673004522","B"
"1445343067318505473","StadtLeverkusen","","132","2023-01-12","1673515769","B"
"786643509348560896","StadumNewS","","39","2023-03-17","1679060752","B"
"4681236110","StaedtlerFox","","1711","2023-04-14","1681460852","B"
"1261065670365716486","staeminGG","","11709","2022-11-13","1668344080","U"
"929039272971141125","staenzx","","1450","2023-02-18","1676739777","U"
"1904246869","STAEtienne","","700","2023-02-11","1676093393","B"
"1092460387604152320","staff_lana","","572","2023-03-04","1677938394","B"
"1551190513419964416","staff_meikyu","","1343","2023-01-22","1674366585","B"
"1223799340491251712","staff_nu","","124","2022-11-13","1668343960","U"
"1502052501725622283","staff_pro1213","","1371","2023-03-17","1679060347","B"
"570043371","StaffaniDK","","517","2023-04-01","1680376150","B"
"497721013","StaffanReveman","","2013","2023-03-04","1677939038","B"
"121910714","StaffanRydin","","3113","2023-01-19","1674121963","B"
"577842229","staffboxing","","415","2023-01-11","1673471303","U"
"987603949787144193","StaffDvd","","8176","2023-01-28","1674898296","B"
"849710922478256129","staffeld","","1191","2022-11-13","1668343176","B"
"920392320897384448","StaffierySean","","69","2022-11-10","1668063461","B"
"1045802980195348481","staffin12","","15","2023-04-01","1680318030","B"
"1440656394047221774","StaffingWjs","","1","2022-12-22","1671711628","B"
"22658540","Staffmax","","526","2022-11-13","1668341050","B"
"1265018581646848007","StaffordBeats","","334","2022-11-13","1668344093","U"
"501700386","staffordbrian","","59","2023-02-02","1675302891","B"
"80145901","staffordgary","","12531","2023-03-08","1678257932","B"
"64135207","StaffordLong","","18","2023-01-05","1672962939","B"
"1518704350398337024","StaffordMike2","","9","2023-03-30","1680134585","B"
"246572864","StaffordSpeedwy","","11831","2023-02-11","1676093413","B"
"997782287776387073","StaffPandaa","","1169","2023-04-05","1680709144","B"
"128548827","StaffsChambers","","9477","2023-01-11","1673460168","B"
