"Id","username","V","aid","date","timestamp","vs"
"148584378","joibarua","","3835","2023-02-28","1677589043","B"
"175212273","joicatz","","276","2023-03-08","1678290006","B"
"1465222020640108552","joiceloo_art","","6732","2023-03-17","1679060305","B"
"1364987112924147714","joichiro999","","124","2023-01-16","1673861775","B"
"97367526","joicooo","","555","2023-02-02","1675318814","B"
"299807610","JoieRSzuch","","1491","2023-01-28","1674888058","B"
"1495964532812173315","joigiants","","1430","2023-01-14","1673709077","B"
"930967143927173120","Joiii__","","4759","2023-02-16","1676528608","B"
"933482227710574592","joIIy","","6297","2023-02-11","1676096386","B"
"3457781","joijetson","","1243","2022-12-17","1671263814","B"
"265981780","joikonomou","","10327","2023-04-01","1680376415","B"
"778097","joildo","","1415","2023-02-14","1676393539","U"
"1414649792488087570","join_arc","","4876","2023-03-15","1678863332","B"
"1049740130565664769","join_juno","","2843","2023-04-01","1680374224","B"
"1412452519880577034","join_royal","","61600","2022-11-11","1668135857","B"
"881462084768210945","join_saleem","","147","2023-03-11","1678540736","U"
"1562180797293264896","Join_SERV","","699","2022-11-10","1668093052","U"
"1299370455741214720","join4te","","4","2022-11-13","1668344205","U"
"1002634007761207297","join8lab","","285","2023-01-19","1674095836","U"
"1590006200497831936","JoinAllmyne","","11","2023-03-17","1679060434","B"
"1308208119856627712","JoinAlphaCodes","","4647","2023-01-11","1673474497","U"
"2307061273","joinapocalypse","","6754","2022-11-13","1668342401","U"
"4432826854","JoinatulKumar","","908","2022-12-16","1671157822","B"
"1526667164631109632","joinbento","","9020","2023-03-02","1677766630","B"
"1516523460884779013","JoinBuddyCheck","","11","2022-12-16","1671176279","B"
"1316148668999692288","joincircledin","","94","2023-02-23","1677134823","B"
"1573550131877666816","joincoho","","225","2023-03-24","1679663536","B"
"52672664","joincolony","","18496","2023-02-14","1676410538","B"
"1338296768845451266","joincolossus","","19468","2023-02-15","1676487865","B"
"1283532852060196865","joincombo","","4278","2022-11-10","1668123823","B"
"1522285647670562816","joincreatordao","","4942","2022-11-10","1668069881","B"
"1080345886834647041","joincrescentco","","1847","2022-12-03","1670095824","B"
"1380555947542773760","JoinCrowdHealth","","5433","2022-12-30","1672434982","B"
"189304912","joindotsgmbh","","137","2023-04-03","1680528841","B"
"309981256","joindree","","426","2023-01-11","1673465697","U"
"1263223386592821248","joiner108","","17","2023-01-20","1674182790","B"
"1050573550791225344","joinFIO","","92076","2023-02-10","1676018829","U"
"1480251370301181954","joinGOJO","","570","2023-04-12","1681301478","B"
"1208806847261683715","JoinGrapes","","17524","2023-03-09","1678332119","B"
"1588129071329734656","JoinGraviton","","730","2023-02-21","1677010625","B"
"1519107489895174144","JoinHerArmy","","36","2023-01-03","1672734312","U"
"1420751634401939464","joinhitpiece","","3925","2022-12-17","1671239821","B"
"1420728391922110467","JoinHoodApp","","4153","2023-03-17","1679060288","B"
"1219818428774735873","JoinHuman","","143","2023-02-16","1676535004","B"
"132977187","JoinILM","B","19441","2022-12-26","1672022257","B"
"872319037","joiningthegame","","16","2023-03-02","1677766745","B"
"1510350730481356801","joininnerworld","","326","2022-11-13","1668344870","B"
"1209203576335196160","JoinKwanda","","4253","2023-01-11","1673473990","U"
"1288166089323679744","JoinLateNight","","45","2023-02-24","1677254239","U"
"1587236498277113856","JoinLettyAI","","52","2023-02-23","1677134866","U"
"1464094477430181888","joinlifeforce","","4475","2023-04-01","1680376894","B"
"1450491109847752706","joinlifeguard","","1305","2023-03-24","1679663435","B"
"1356302314781466624","JoinMeow","","6544","2022-12-31","1672511674","B"
"1427134094341677061","joinmirrorworld","","99807","2023-04-05","1680653643","B"
"1238914470975504385","JoinMitaHQ","","88240","2022-11-13","1668344007","U"
"1470191376604270597","JoinMochaTV","","10","2022-11-13","1668344730","B"
"1558555880479547392","joinMovEX","","125675","2023-01-11","1673476524","U"
"1531010846700122112","joinnebula","","84","2022-11-13","1668344953","U"
"804819427862659073","joinnest4","","2584","2023-01-27","1674802975","B"
"105744013","Joinnie","","7800","2023-04-12","1681301213","B"
"1422327303711993856","JoinOpenStore","","1333","2023-03-22","1679469134","B"
"963070445435150336","JoinOrDieFilm","","359","2023-03-15","1678863694","B"
"1521079899326279680","JoinPatriots","","48","2022-12-17","1671296964","U"
"1350837062455468034","joinPF","","7259","2023-02-11","1676096305","B"
"1404425449564999682","JoinPhease","","580","2023-02-17","1676629536","B"
"1468977650395983881","JoinPlanetQuest","","23849","2023-03-17","1679060305","B"
"1564365230670368768","JoinPlank","","123","2023-03-26","1679840234","B"
"1489200020461084686","JoinPlayerstate","","1511","2022-11-13","1668344792","B"
"1551602384136052736","joinplayroom","","18","2023-02-23","1677134859","B"
"1276708627110260737","joinpreet","","6","2023-03-18","1679155532","B"
"1167475616582533120","joinrealmai","","189","2023-03-24","1679663277","B"
"1378961961312940033","JoinRecozilla","","596","2023-04-12","1681301399","B"
"728347697246142464","joinrepublic","","55623","2022-11-11","1668148509","B"
"1412975756955684865","joinrewind","","135","2023-02-28","1677590645","B"
"1587630411198472192","joinrightside","","22","2023-04-01","1680321520","B"
"1144273579191734272","JoinSaltbox","","493","2022-11-13","1668343745","U"
"1589034022679855109","JoinSeedstarter","","725","2023-04-14","1681460634","B"
"1461130841275265027","joinsequence","","726","2023-04-13","1681430127","B"
"1549207906867765248","JoinSGN","","6742","2022-11-10","1668089811","S"
"3313344413","JoinSherpa","","3073","2023-01-24","1674538311","B"
"7335912","joinsimon","","7226","2023-03-29","1680103988","B"
"438068684","JoinSquadio","","7589","2023-02-14","1676394089","B"
"148758177","joinsumit","","2050","2023-03-17","1679060331","B"
"1258056469246734338","joinsuperlocal","","8008","2023-01-13","1673643447","B"
"1456457279596011521","joinTapsats","","544","2023-01-11","1673475612","B"
"1589449858301284352","JointGuy126","","7016","2023-02-10","1676040776","B"
"179640735","jointheorg","","4828","2023-02-09","1675961065","B"
"1491478242590613504","jointheorigami","","2406","2022-11-13","1668344804","B"
"980677874","jointhepressure","","6869","2023-03-22","1679469451","B"
"1585635543345295368","jointheraft","","1791","2023-03-15","1678863459","B"
"776767411","JointHonours","","18592","2022-11-10","1668061095","B"
"1551272205530660864","joinths","","59","2023-01-29","1674972295","B"
"1437634226111844352","joinTLYNT","","1400","2023-02-07","1675761114","B"
"1277308470","Jointmedica","","105","2023-02-02","1675318856","B"
"524832762","JoinTravisAllen","","16228","2023-01-27","1674830643","B"
"1342540361797939203","jointz_","","36","2022-11-13","1668344318","U"
"1235321942640603138","JoinUkip","","5371","2023-03-31","1680221236","B"
"1461396448847613952","joinupside","","502","2023-03-09","1678384400","B"
"1258191637659992065","joinviolet","","873","2023-01-28","1674885877","B"
"1305338832972255233","joinwastate","","50","2022-11-10","1668085268","B"
"1546851067891433474","joinweb3club","","2965","2023-03-15","1678863430","B"
"817047455099285506","joinwildist","","305","2022-11-10","1668118252","U"
"1581023189055971329","joinwowjob","","10","2023-01-31","1675162297","B"
"3152229258","joinwsharif7","","1781","2023-04-01","1680376330","B"
"1044227980682244099","joinzien","","2884","2023-02-28","1677590596","B"
"16028704","joiseystud","","80","2022-11-10","1668062808","B"
"1028144285919600641","joisnomo","","1","2022-12-25","1671995599","U"
"3243810544","joitoo69","","5034","2023-03-11","1678540617","B"
"154921411","joivanjimenez","","5151","2022-11-10","1668109013","B"
"816015559","Joj_Alangari","","8659","2023-03-04","1677939100","U"
"43933496","JoJakubowicz","V","46638","2023-02-27","1677535651","B"
"1262023621209448452","Jojare2","","45649","2023-04-01","1680374342","B"
"1511369690899263492","jojeevalenti","","10","2023-01-11","1673476072","B"
"92250106","JoJetson04","","143","2022-11-13","1668341491","U"
"1109834708551122945","jojibaro","","85","2023-01-19","1674136715","U"
"911942107585056769","JojiMatsuo","","869","2023-01-19","1674160009","B"
"1119778084377567233","jojionion","","2637","2022-11-13","1668343718","U"
"1564587985555042305","jojiontour","","8068","2023-02-05","1675612964","U"
"311862716","JojitRoy","","1532","2022-11-13","1668341857","B"
"58013032","JoJnMancuso","","453","2022-11-12","1668242345","B"
"1239337886912262149","jojo_0141","","1","2023-04-10","1681159494","B"
"1514963922335547402","JOJO_akuma","","558","2023-03-16","1678970563","B"
"4857006105","Jojo_Amandy","","1218","2022-12-30","1672385799","B"
"315102134","JoJo_Andr","","1544","2023-04-01","1680376330","B"
"1543460032310046720","JOJO_cryptoinfo","","1263","2023-04-07","1680840715","B"
"549389252","JoJo_Double00","","97","2022-12-23","1671838294","B"
"974874336380174338","jojo_felicity","","18572","2023-04-14","1681460963","B"
"1580362333469433856","Jojo_Finance","","332","2023-02-16","1676528402","D"
"1576536000477659138","jojo_hedgehog","","214","2023-04-07","1680840732","B"
"1426569433858797571","jojo_no_numa","","1993","2023-02-23","1677134841","U"
"1097227069497389056","JOJO_uslove","","3458","2023-01-13","1673633990","B"
"1473095911","Jojo_Vtuber","","372","2023-03-24","1679663447","B"
"2585477335","jojo_wiki","","69420","2023-01-01","1672602486","B"
"1414277460678557702","JoJo_XIII99","","2","2022-11-13","1668344525","U"
"854067598119620612","jojo0_012","","1075","2023-03-04","1677939108","B"
"1586926843088756736","Jojo3648","","292","2023-02-23","1677134866","B"
"1361449115255627777","Jojo40051","","34","2023-02-11","1676146059","B"
"1495348810037567489","jojo4409654445","","173","2023-02-25","1677288430","U"
"184112663","JoJo715B","","45","2023-03-23","1679567345","B"
"1153391735290175489","Jojo99275148","","2049","2023-01-11","1673473709","B"
"208157495","jojobabie","","61911","2023-01-14","1673709689","B"
"1570246176242536448","JojoBeale1","","133","2023-04-01","1680376745","B"
"341888382","JojoBeanVT","","1068","2023-04-12","1681301812","B"
